smk_id,smk_latitude,smk_longitude,wof_id,wof_parentid,wof_name,wof_placetype
240,55.81037841964158,12.501715127478036,101749159,1159297727,Copenhagen,locality
240,55.81037841964158,12.501715127478036,1394014143,85682581,Rudersdal,localadmin
240,55.81037841964158,12.501715127478036,1159297843,85682581,Morso,localadmin
240,55.81037841964158,12.501715127478036,85633121,102191581,Denmark,country
242,55.81058594228252,12.497423593054208,85682581,85633121,Capital,region
242,55.81058594228252,12.497423593054208,101749159,1159297727,Copenhagen,locality
242,55.81058594228252,12.497423593054208,1394014143,85682581,Rudersdal,localadmin
242,55.81058594228252,12.497423593054208,1159297843,85682581,Morso,localadmin
242,55.81058594228252,12.497423593054208,85633121,102191581,Denmark,country
214,55.97448798031635,12.38969893056641,1394014147,85682581,Fredensborg,localadmin
214,55.97448798031635,12.38969893056641,1159297817,85682581,Helsingor,localadmin
214,55.97448798031635,12.38969893056641,85682581,85633121,Capital,region
214,55.97448798031635,12.38969893056641,101818419,1394014147,Fredensborg,locality
214,55.97448798031635,12.38969893056641,85633121,102191581,Denmark,country
239,55.81169033204259,12.499655190954599,85682581,85633121,Capital,region
239,55.81169033204259,12.499655190954599,101749159,1159297727,Copenhagen,locality
239,55.81169033204259,12.499655190954599,1394014143,85682581,Rudersdal,localadmin
239,55.81169033204259,12.499655190954599,1159297843,85682581,Morso,localadmin
239,55.81169033204259,12.499655190954599,85633121,102191581,Denmark,country
194,56.176947259588204,9.557861401080325,101805653,1394014121,Silkeborg,locality
194,56.176947259588204,9.557861401080325,85682597,85633121,Central Jutland,region
194,56.176947259588204,9.557861401080325,1394014121,85682597,Silkeborg,localadmin
194,56.176947259588204,9.557861401080325,1159297773,85682597,Hjorring,localadmin
194,56.176947259588204,9.557861401080325,85633121,102191581,Denmark,country
193,56.13516109359268,9.599913950659168,85682597,85633121,Central Jutland,region
193,56.13516109359268,9.599913950659168,1159297773,85682597,Hjorring,localadmin
193,56.13516109359268,9.599913950659168,1394014121,85682597,Silkeborg,localadmin
193,56.13516109359268,9.599913950659168,85633121,102191581,Denmark,country
213,55.75189101619771,12.57880984585916,85682581,85633121,Capital,region
213,55.75189101619771,12.57880984585916,1159297927,85682581,Ikast-Brande,localadmin
213,55.75189101619771,12.57880984585916,1394014115,85682581,Gentofte,localadmin
213,55.75189101619771,12.57880984585916,85898771,101749159,Bispebjerg,neighbourhood
213,55.75189101619771,12.57880984585916,101749159,1159297727,Copenhagen,locality
213,55.75189101619771,12.57880984585916,85633121,102191581,Denmark,country
206,55.752454323212646,12.579650718385329,85682581,85633121,Capital,region
206,55.752454323212646,12.579650718385329,1159297927,85682581,Ikast-Brande,localadmin
206,55.752454323212646,12.579650718385329,85898771,101749159,Bispebjerg,neighbourhood
206,55.752454323212646,12.579650718385329,101749159,1159297727,Copenhagen,locality
206,55.752454323212646,12.579650718385329,1394014115,85682581,Gentofte,localadmin
206,55.752454323212646,12.579650718385329,85633121,102191581,Denmark,country
188,55.845017829897046,12.42110338941039,101818427,1394014143,Birkerød,locality
188,55.845017829897046,12.42110338941039,1394014143,85682581,Rudersdal,localadmin
188,55.845017829897046,12.42110338941039,1159297843,85682581,Morso,localadmin
188,55.845017829897046,12.42110338941039,85682581,85633121,Capital,region
188,55.845017829897046,12.42110338941039,85633121,102191581,Denmark,country
208,55.751310720146414,12.579800922090163,85682581,85633121,Capital,region
208,55.751310720146414,12.579800922090163,1159297927,85682581,Ikast-Brande,localadmin
208,55.751310720146414,12.579800922090163,85898771,101749159,Bispebjerg,neighbourhood
208,55.751310720146414,12.579800922090163,101749159,1159297727,Copenhagen,locality
208,55.751310720146414,12.579800922090163,1394014115,85682581,Gentofte,localadmin
208,55.751310720146414,12.579800922090163,85633121,102191581,Denmark,country
185,54.964830219534,12.551261987573245,85682589,85633121,Zealand,region
185,54.964830219534,12.551261987573245,85633121,102191581,Denmark,country
185,54.964830219534,12.551261987573245,1394013993,85682589,Vordingborg,localadmin
185,54.964830219534,12.551261987573245,1159297907,85682589,Jammerbugt,localadmin
179,55.736763,9.532371999999999,101749153,1159297913,Vejle,locality
179,55.736763,9.532371999999999,85682575,85633121,Southern,region
179,55.736763,9.532371999999999,1159297913,85682575,Herlev,localadmin
179,55.736763,9.532371999999999,1394014101,85682575,Vejle,localadmin
179,55.736763,9.532371999999999,85633121,102191581,Denmark,country
180,56.274444,10.4672219,85682597,85633121,Central Jutland,region
180,56.274444,10.4672219,1159297809,85682597,Faxe,localadmin
180,56.274444,10.4672219,1394014081,85682597,Syddjurs,localadmin
180,56.274444,10.4672219,85633121,102191581,Denmark,country
216,55.6765026,12.5765017,85905851,101749159,Brolæggerstræde,neighbourhood
216,55.6765026,12.5765017,85682581,85633121,Capital,region
216,55.6765026,12.5765017,101749159,1159297727,Copenhagen,locality
216,55.6765026,12.5765017,85633121,102191581,Denmark,country
216,55.6765026,12.5765017,1159297727,85682581,Copenhagen,localadmin
195,57.155731107422845,9.010726998828131,85682593,85633121,North Jutland,region
195,57.155731107422845,9.010726998828131,85633121,102191581,Denmark,country
195,57.155731107422845,9.010726998828131,1159297829,85682593,Fureso,localadmin
195,57.155731107422845,9.010726998828131,1394014009,85682593,Thisted,localadmin
268,55.08372327955175,10.371777756005875,85682575,85633121,Southern,region
268,55.08372327955175,10.371777756005875,85633121,102191581,Denmark,country
268,55.08372327955175,10.371777756005875,1159297885,85682575,Rebild,localadmin
268,55.08372327955175,10.371777756005875,1394014055,85682575,Faaborg-Midtfyn,localadmin
284,55.23221791403209,10.264849896325691,101805439,1394014055,Brobyværk,locality
284,55.23221791403209,10.264849896325691,85682575,85633121,Southern,region
284,55.23221791403209,10.264849896325691,85633121,102191581,Denmark,country
284,55.23221791403209,10.264849896325691,1394014055,85682575,Faaborg-Midtfyn,localadmin
284,55.23221791403209,10.264849896325691,1159297885,85682575,Rebild,localadmin
291,55.398610372227786,10.390675568695066,1159297847,85682575,Allerod,localadmin
291,55.398610372227786,10.390675568695066,101749151,1394014029,Odense,locality
291,55.398610372227786,10.390675568695066,85682575,85633121,Southern,region
291,55.398610372227786,10.390675568695066,1394014029,85682575,Odense,localadmin
291,55.398610372227786,10.390675568695066,85633121,102191581,Denmark,country
295,55.39856028591962,10.390675568695066,85682575,85633121,Southern,region
295,55.39856028591962,10.390675568695066,101749151,1394014029,Odense,locality
295,55.39856028591962,10.390675568695066,1159297847,85682575,Allerod,localadmin
295,55.39856028591962,10.390675568695066,1394014029,85682575,Odense,localadmin
295,55.39856028591962,10.390675568695066,85633121,102191581,Denmark,country
293,55.398614157204165,10.390761399383543,101749151,1394014029,Odense,locality
293,55.398614157204165,10.390761399383543,85633121,102191581,Denmark,country
293,55.398614157204165,10.390761399383543,85682575,85633121,Southern,region
293,55.398614157204165,10.390761399383543,1159297847,85682575,Allerod,localadmin
293,55.398614157204165,10.390761399383543,1394014029,85682575,Odense,localadmin
251,55.68080813857335,12.585556981875614,85682581,85633121,Capital,region
251,55.68080813857335,12.585556981875614,1159297727,85682581,Copenhagen,localadmin
251,55.68080813857335,12.585556981875614,85906073,101749159,Ny Adelgade,neighbourhood
251,55.68080813857335,12.585556981875614,101749159,1159297727,Copenhagen,locality
251,55.68080813857335,12.585556981875614,85633121,102191581,Denmark,country
254,55.67958821779196,12.574484823062138,85682581,85633121,Capital,region
254,55.67958821779196,12.574484823062138,101749159,1159297727,Copenhagen,locality
254,55.67958821779196,12.574484823062138,85905903,101749159,Fiolstræde,neighbourhood
254,55.67958821779196,12.574484823062138,1159297727,85682581,Copenhagen,localadmin
254,55.67958821779196,12.574484823062138,85633121,102191581,Denmark,country
280,55.724477199475274,12.526355264498905,85682581,85633121,Capital,region
280,55.724477199475274,12.526355264498905,1159297727,85682581,Copenhagen,localadmin
280,55.724477199475274,12.526355264498905,101749159,1159297727,Copenhagen,locality
280,55.724477199475274,12.526355264498905,85633121,102191581,Denmark,country
259,55.68231715752435,12.57891583235474,85906227,101749159,Tornebuskegade,neighbourhood
259,55.68231715752435,12.57891583235474,101749159,1159297727,Copenhagen,locality
259,55.68231715752435,12.57891583235474,85682581,85633121,Capital,region
259,55.68231715752435,12.57891583235474,1159297727,85682581,Copenhagen,localadmin
259,55.68231715752435,12.57891583235474,85633121,102191581,Denmark,country
260,55.676555184319824,12.574023483111576,85906081,101749159,Nytorv,neighbourhood
260,55.676555184319824,12.574023483111576,85682581,85633121,Capital,region
260,55.676555184319824,12.574023483111576,101749159,1159297727,Copenhagen,locality
260,55.676555184319824,12.574023483111576,1159297727,85682581,Copenhagen,localadmin
260,55.676555184319824,12.574023483111576,85633121,102191581,Denmark,country
288,55.68929196412789,12.587026832415775,85905955,101749159,Hjertensfrydsgade,neighbourhood
288,55.68929196412789,12.587026832415775,101749159,1159297727,Copenhagen,locality
288,55.68929196412789,12.587026832415775,85682581,85633121,Capital,region
288,55.68929196412789,12.587026832415775,1159297727,85682581,Copenhagen,localadmin
288,55.68929196412789,12.587026832415775,85633121,102191581,Denmark,country
247,55.47982660426764,11.753983497015126,85682589,85633121,Zealand,region
247,55.47982660426764,11.753983497015126,1394014123,85682589,Ringsted,localadmin
247,55.47982660426764,11.753983497015126,1159297777,85682589,Hillerod,localadmin
247,55.47982660426764,11.753983497015126,85633121,102191581,Denmark,country
278,55.62021484741155,11.678453809729001,85682589,85633121,Zealand,region
278,55.62021484741155,11.678453809729001,1159297717,85682589,Holbaek,localadmin
278,55.62021484741155,11.678453809729001,85633121,102191581,Denmark,country
378,55.44612588269556,11.571322413305678,85682589,85633121,Zealand,region
378,55.44612588269556,11.571322413305678,1394014099,85682589,Soro,localadmin
378,55.44612588269556,11.571322413305678,1159297921,85682589,Esbjerg,localadmin
378,55.44612588269556,11.571322413305678,85633121,102191581,Denmark,country
267,54.83775601758687,11.145826851867685,85633121,102191581,Denmark,country
267,54.83775601758687,11.145826851867685,85682589,85633121,Zealand,region
267,54.83775601758687,11.145826851867685,101818149,1394013983,Nakskov,locality
267,54.83775601758687,11.145826851867685,1159297799,85682589,Holstebro,localadmin
267,54.83775601758687,11.145826851867685,1394013983,85682589,Lolland,localadmin
244,55.81048045878194,12.501049939642343,85682581,85633121,Capital,region
244,55.81048045878194,12.501049939642343,101749159,1159297727,Copenhagen,locality
244,55.81048045878194,12.501049939642343,1394014143,85682581,Rudersdal,localadmin
244,55.81048045878194,12.501049939642343,1159297843,85682581,Morso,localadmin
244,55.81048045878194,12.501049939642343,85633121,102191581,Denmark,country
246,55.81034174548992,12.49961227561036,85682581,85633121,Capital,region
246,55.81034174548992,12.49961227561036,101749159,1159297727,Copenhagen,locality
246,55.81034174548992,12.49961227561036,1159297843,85682581,Morso,localadmin
246,55.81034174548992,12.49961227561036,1394014143,85682581,Rudersdal,localadmin
246,55.81034174548992,12.49961227561036,85633121,102191581,Denmark,country
243,55.810371519162985,12.49738067770997,85682581,85633121,Capital,region
243,55.810371519162985,12.49738067770997,101749159,1159297727,Copenhagen,locality
243,55.810371519162985,12.49738067770997,1394014143,85682581,Rudersdal,localadmin
243,55.810371519162985,12.49738067770997,1159297843,85682581,Morso,localadmin
243,55.810371519162985,12.49738067770997,85633121,102191581,Denmark,country
279,55.75191746840947,12.581335145646682,85682581,85633121,Capital,region
279,55.75191746840947,12.581335145646682,1159297927,85682581,Ikast-Brande,localadmin
279,55.75191746840947,12.581335145646682,1394014115,85682581,Gentofte,localadmin
279,55.75191746840947,12.581335145646682,85898771,101749159,Bispebjerg,neighbourhood
279,55.75191746840947,12.581335145646682,101749159,1159297727,Copenhagen,locality
279,55.75191746840947,12.581335145646682,85633121,102191581,Denmark,country
250,55.84536561501552,12.423506648687734,1394014143,85682581,Rudersdal,localadmin
250,55.84536561501552,12.423506648687734,85682581,85633121,Capital,region
250,55.84536561501552,12.423506648687734,101818427,1394014143,Birkerød,locality
250,55.84536561501552,12.423506648687734,1159297843,85682581,Morso,localadmin
250,55.84536561501552,12.423506648687734,85633121,102191581,Denmark,country
249,55.84391708069653,12.423056037573232,85682581,85633121,Capital,region
249,55.84391708069653,12.423056037573232,1394014143,85682581,Rudersdal,localadmin
249,55.84391708069653,12.423056037573232,101818427,1394014143,Birkerød,locality
249,55.84391708069653,12.423056037573232,1159297843,85682581,Morso,localadmin
249,55.84391708069653,12.423056037573232,85633121,102191581,Denmark,country
248,55.844295,12.4221119,85682581,85633121,Capital,region
248,55.844295,12.4221119,1394014143,85682581,Rudersdal,localadmin
248,55.844295,12.4221119,101818427,1394014143,Birkerød,locality
248,55.844295,12.4221119,1159297843,85682581,Morso,localadmin
248,55.844295,12.4221119,85633121,102191581,Denmark,country
252,55.6755013,12.5840128,85906261,101749159,Vindebrogade,neighbourhood
252,55.6755013,12.5840128,85682581,85633121,Capital,region
252,55.6755013,12.5840128,1159297727,85682581,Copenhagen,localadmin
252,55.6755013,12.5840128,85633121,102191581,Denmark,country
252,55.6755013,12.5840128,101749159,1159297727,Copenhagen,locality
253,55.6787094,12.5779762,85682581,85633121,Capital,region
253,55.6787094,12.5779762,101749159,1159297727,Copenhagen,locality
253,55.6787094,12.5779762,85905987,101749159,Kejsergade,neighbourhood
253,55.6787094,12.5779762,1159297727,85682581,Copenhagen,localadmin
253,55.6787094,12.5779762,85633121,102191581,Denmark,country
270,55.074945,10.420719,1394014043,85682575,Svendborg,localadmin
270,55.074945,10.420719,85682575,85633121,Southern,region
270,55.074945,10.420719,85633121,102191581,Denmark,country
